,ticker,eps,dividend,tcl,tse,stable,total_cash,total_current_asset
1077,FHI,,,"
2021-12-31    270707000.0
2020-12-31    265446000.0
2019-12-31    230713000.0
2018-12-31    181180000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.114017e+09
2020-12-31    1.136997e+09
2019-12-31    1.041280e+09
2018-12-31    8.571210e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.243001
2020-12-31    0.233462
2019-12-31    0.221567
2018-12-31    0.211382
dtype: float64","
2021-12-31    233327000.0
2020-12-31    301819000.0
2019-12-31    249174000.0
2018-12-31    156832000.0
Name: Cash, dtype: float64","
2021-12-31    559447000.0
2020-12-31    575343000.0
2019-12-31    461284000.0
2018-12-31    304101000.0
Name: Total Current Assets, dtype: float64"
1078,RPL.F,,,"
2021-12-31    2.468000e+09
2020-12-31    1.740000e+09
2019-12-31    1.818000e+09
2018-12-31    2.005000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.084600e+10
2020-12-31    9.351000e+09
2019-12-31    1.006200e+10
2018-12-31    9.792000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.227549
2020-12-31    0.186076
2019-12-31    0.180680
2018-12-31    0.204759
dtype: float64","
2021-12-31    1.460000e+09
2020-12-31    1.720000e+09
2019-12-31    1.536000e+09
2018-12-31    8.880000e+08
Name: Cash, dtype: float64","
2021-12-31    5.257000e+09
2020-12-31    4.709000e+09
2019-12-31    4.582000e+09
2018-12-31    4.494000e+09
Name: Total Current Assets, dtype: float64"
1079,0IUC.L,-1.7791411042944782,,"
2021-12-31    1.397800e+10
2020-12-31    1.596400e+10
2019-12-31    1.680100e+10
2018-12-31    1.473900e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.764100e+10
2020-12-31    1.566100e+10
2019-12-31    1.397800e+10
2018-12-31    1.173200e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.792359
2020-12-31    1.019347
2019-12-31    1.201960
2018-12-31    1.256308
dtype: float64","
2021-12-31    1.603000e+09
2020-12-31    2.824000e+09
2019-12-31    9.020000e+08
2018-12-31    9.630000e+08
Name: Cash, dtype: float64","
2021-12-31    1.998700e+10
2020-12-31    2.154300e+10
2019-12-31    2.028800e+10
2018-12-31    1.818900e+10
Name: Total Current Assets, dtype: float64"
1080,CARA,,,"
2021-12-31    17616000.0
2020-12-31    18483000.0
2019-12-31    42894000.0
2018-12-31    40447000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    227522000.0
2020-12-31    249001000.0
2019-12-31    186713000.0
2018-12-31    133630000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.077425
2020-12-31    0.074229
2019-12-31    0.229732
2018-12-31    0.302679
dtype: float64","
2021-12-31    13453000.0
2020-12-31    31683000.0
2019-12-31    18305000.0
2018-12-31    15081000.0
Name: Cash, dtype: float64","
2021-12-31    173290000.0
2020-12-31    195065000.0
2019-12-31    165656000.0
2018-12-31    168139000.0
Name: Total Current Assets, dtype: float64"
1081,CWCO,0.25324274243360095,,"
2021-12-31    7686657.0
2020-12-31    6939116.0
2019-12-31    7898844.0
2018-12-31    7899994.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    157561704.0
2020-12-31    160890405.0
2019-12-31    163739007.0
2018-12-31    154950303.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.048785
2020-12-31    0.043129
2019-12-31    0.048240
2018-12-31    0.050984
dtype: float64","
2021-12-31    40358059.0
2020-12-31    43794150.0
2019-12-31    42071083.0
2018-12-31    31337477.0
Name: Cash, dtype: float64","
2021-12-31    76934722.0
2020-12-31    72932206.0
2019-12-31    73167842.0
2018-12-31    62364232.0
Name: Total Current Assets, dtype: float64"
1082,ASCAW,,,,,,,
1083,DCT,1.023890784982935,,"
2022-08-31    78494000.0
2021-08-31    87656000.0
2020-08-31    97713000.0
2019-08-31    59890000.0
Name: Total Current Liabilities, dtype: float64","
2022-08-31    732406000.0
2021-08-31    730738000.0
2020-08-31    733757000.0
2019-08-31    389066000.0
Name: Total Stockholder Equity, dtype: float64","
2022-08-31    0.107173
2021-08-31    0.119955
2020-08-31    0.133168
2019-08-31    0.153933
dtype: float64","
2022-08-31    155265000.0
2021-08-31    185657000.0
2020-08-31    389878000.0
2019-08-31     11999000.0
Name: Cash, dtype: float64","
2022-08-31    348078000.0
2021-08-31    451071000.0
2020-08-31    449334000.0
2019-08-31     58514000.0
Name: Total Current Assets, dtype: float64"
1084,JNJ.F,,,"
2022-01-02    4.522600e+10
2021-01-03    4.249300e+10
2019-12-29    3.596400e+10
2018-12-30    3.123000e+10
Name: Total Current Liabilities, dtype: float64","
2022-01-02    7.402300e+10
2021-01-03    6.327800e+10
2019-12-29    5.947100e+10
2018-12-30    5.975200e+10
Name: Total Stockholder Equity, dtype: float64","
2022-01-02    0.610972
2021-01-03    0.671529
2019-12-29    0.604732
2018-12-30    0.522660
dtype: float64","
2022-01-02    1.448700e+10
2021-01-03    1.398500e+10
2019-12-29    1.730500e+10
2018-12-30    1.810700e+10
Name: Cash, dtype: float64","
2022-01-02    6.097900e+10
2021-01-03    5.123700e+10
2019-12-29    4.527400e+10
2018-12-30    4.603300e+10
Name: Total Current Assets, dtype: float64"
1085,ATNM,,,"
2021-12-31    6840000.0
2020-12-31    4767000.0
2019-12-31    5344000.0
2018-12-31    6063243.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    73545000.0
2020-12-31    61319000.0
2019-12-31     5644000.0
2018-12-31     8812797.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.093004
2020-12-31    0.077741
2019-12-31    0.946846
2018-12-31    0.688004
dtype: float64","
2021-12-31    77829000.0
2020-12-31    63560000.0
2019-12-31     9254000.0
2018-12-31    13673308.0
Name: Cash, dtype: float64","
2021-12-31    79749000.0
2020-12-31    64925000.0
2019-12-31    10088000.0
2018-12-31    14329605.0
Name: Total Current Assets, dtype: float64"
1086,AAQC,,,"
2021-12-31    353466.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -29868201.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.011834
dtype: float64","
2021-12-31    937154.0
Name: Cash, dtype: float64","
2021-12-31    1607323.0
Name: Total Current Assets, dtype: float64"
1087,BIOTU,,,,,,,
1088,IDP.F,,,"
2021-12-31    4.298200e+09
2020-12-31    3.742200e+09
2019-12-31    4.863800e+09
2018-12-31    3.295200e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.089620e+10
2020-12-31    1.070030e+10
2019-12-31    1.334320e+10
2018-12-31    1.303960e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.394468
2020-12-31    0.349729
2019-12-31    0.364515
2018-12-31    0.252707
dtype: float64","
2021-12-31    2.261400e+09
2020-12-31    1.331200e+09
2019-12-31    2.913700e+09
2018-12-31    1.224600e+09
Name: Cash, dtype: float64","
2021-12-31    7.856500e+09
2020-12-31    6.887100e+09
2019-12-31    8.381800e+09
2018-12-31    7.640900e+09
Name: Total Current Assets, dtype: float64"
1089,GCMG,,,,,,,
1090,BYG.F,,,"
2021-12-31    2.213800e+10
2020-12-31    1.938400e+10
2019-12-31    1.946500e+10
2018-12-31    1.941100e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.114400e+10
2020-12-31    1.040100e+10
2019-12-31    1.040500e+10
2018-12-31    9.647000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.986540
2020-12-31    1.863667
2019-12-31    1.870735
2018-12-31    2.012128
dtype: float64","
2021-12-31    6.501000e+09
2020-12-31    4.224000e+09
2019-12-31    3.574000e+09
2018-12-31    2.928000e+09
Name: Cash, dtype: float64","
2021-12-31    2.296700e+10
2020-12-31    1.912600e+10
2019-12-31    1.919600e+10
2018-12-31    1.841100e+10
Name: Total Current Assets, dtype: float64"
1091,0HVF.L,-0.5955334987593052,,"
2021-12-31    4.287000e+09
2020-12-31    4.825000e+09
2019-12-31    3.978000e+09
2018-12-31    3.302000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    8.625000e+09
2020-12-31    5.985000e+09
2019-12-31    6.619000e+09
2018-12-31    6.318000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.497043
2020-12-31    0.806182
2019-12-31    0.600997
2018-12-31    0.522634
dtype: float64","
2021-12-31    2.300000e+08
2020-12-31    1.470000e+08
2019-12-31    2.410000e+08
2018-12-31    4.231000e+09
Name: Cash, dtype: float64","
2021-12-31    7.355000e+09
2020-12-31    2.920000e+09
2019-12-31    3.937000e+09
2018-12-31    7.025000e+09
Name: Total Current Assets, dtype: float64"
1092,AEO,,,"
2022-01-29    842871000.0
2021-01-30    858482000.0
2020-02-01    751756000.0
2019-02-02    542645000.0
Name: Total Current Liabilities, dtype: float64","
2022-01-29    1.423672e+09
2021-01-30    1.086665e+09
2020-02-01    1.247853e+09
2019-02-02    1.287555e+09
Name: Total Stockholder Equity, dtype: float64","
2022-01-29    0.592040
2021-01-30    0.790015
2020-02-01    0.602440
2019-02-02    0.421454
dtype: float64","
2022-01-29    434770000.0
2021-01-30    850477000.0
2020-02-01    361930000.0
2019-02-02    333330000.0
Name: Cash, dtype: float64","
2022-01-29    1.396924e+09
2021-01-30    1.522643e+09
2020-02-01    1.047930e+09
2019-02-02    1.046253e+09
Name: Total Current Assets, dtype: float64"
1093,GLW.F,,,"
2021-12-31    4.806000e+09
2020-12-31    3.767000e+09
2019-12-31    3.521000e+09
2018-12-31    3.311000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.233300e+10
2020-12-31    1.095700e+10
2019-12-31    1.060700e+10
2018-12-31    1.149200e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.389686
2020-12-31    0.343798
2019-12-31    0.331951
2018-12-31    0.288113
dtype: float64","
2021-12-31    2.148000e+09
2020-12-31    2.672000e+09
2019-12-31    2.434000e+09
2018-12-31    2.355000e+09
Name: Cash, dtype: float64","
2021-12-31    7.659000e+09
2020-12-31    8.004000e+09
2019-12-31    7.463000e+09
2018-12-31    7.034000e+09
Name: Total Current Assets, dtype: float64"
1094,NCR,,,"
2021-12-31    2.808000e+09
2020-12-31    2.088000e+09
2019-12-31    2.538000e+09
2018-12-31    2.282000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.256000e+09
2020-12-31    1.048000e+09
2019-12-31    1.104000e+09
2018-12-31    3.950000e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    2.235669
2020-12-31    1.992366
2019-12-31    2.298913
2018-12-31    5.777215
dtype: float64","
2021-12-31    447000000.0
2020-12-31    338000000.0
2019-12-31    509000000.0
2018-12-31    464000000.0
Name: Cash, dtype: float64","
2021-12-31    2.876000e+09
2020-12-31    2.478000e+09
2019-12-31    3.144000e+09
2018-12-31    3.023000e+09
Name: Total Current Assets, dtype: float64"
1095,TARS,4.123222748815166,,"
2021-12-31    11478000.0
2020-12-31     5387000.0
2019-12-31      819000.0
2018-12-31      179000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    166730000.0
2020-12-31    165980000.0
2019-12-31     -6005000.0
2018-12-31     -1354000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.068842
2020-12-31    0.032456
2019-12-31   -0.136386
2018-12-31   -0.132201
dtype: float64","
2021-12-31    171332000.0
2020-12-31    168129000.0
2019-12-31     57952000.0
2018-12-31      2355000.0
Name: Cash, dtype: float64","
2021-12-31    175952000.0
2020-12-31    170655000.0
2019-12-31     58030000.0
2018-12-31      2383000.0
Name: Total Current Assets, dtype: float64"
1096,ACRX,,,"
2021-12-31    18509000.0
2020-12-31    17635000.0
2019-12-31    13611000.0
2018-12-31    15928000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -35893000.0
2020-12-31   -55750000.0
2019-12-31   -41418000.0
2018-12-31     4253000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.515672
2020-12-31   -0.316323
2019-12-31   -0.328625
2018-12-31    3.745121
dtype: float64","
2021-12-31    12663000.0
2020-12-31    27274000.0
2019-12-31    14684000.0
2018-12-31    87975000.0
Name: Cash, dtype: float64","
2021-12-31     55489000.0
2020-12-31     46830000.0
2019-12-31     71688000.0
2018-12-31    107994000.0
Name: Total Current Assets, dtype: float64"
1097,REYN,,,"
2021-12-31    4.840000e+08
2020-12-31    4.320000e+08
2019-12-31    3.780000e+08
2018-12-31    1.385000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.756000e+09
2020-12-31    1.615000e+09
2019-12-31   -8.180000e+08
2018-12-31   -1.027000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.275626
2020-12-31    0.267492
2019-12-31   -0.462103
2018-12-31   -1.348588
dtype: float64","
2021-12-31    164000000.0
2020-12-31    312000000.0
2019-12-31    102000000.0
2018-12-31     23000000.0
Name: Cash, dtype: float64","
2021-12-31    1.104000e+09
2020-12-31    1.053000e+09
2019-12-31    5.700000e+08
2018-12-31    5.160000e+08
Name: Total Current Assets, dtype: float64"
1098,SMGKF,,,"
2022-07-31    1.399000e+09
2021-07-31    9.870000e+08
2020-07-31    1.001000e+09
2019-07-31    9.180000e+08
Name: Total Current Liabilities, dtype: float64","
2022-07-31    2.699000e+09
2021-07-31    2.402000e+09
2020-07-31    2.373000e+09
2019-07-31    2.360000e+09
Name: Total Stockholder Equity, dtype: float64","
2022-07-31    0.518340
2021-07-31    0.410908
2020-07-31    0.421829
2019-07-31    0.388983
dtype: float64","
2022-07-31    1.056000e+09
2021-07-31    4.050000e+08
2020-07-31    3.660000e+08
2019-07-31    2.890000e+08
Name: Cash, dtype: float64","
2022-07-31    2.418000e+09
2021-07-31    2.736000e+09
2020-07-31    2.766000e+09
2019-07-31    2.700000e+09
Name: Total Current Assets, dtype: float64"
1099,STAA,1.1039657020364415,,"
2021-12-31    48802000.0
2021-01-01    41236000.0
2020-01-03    34478000.0
2018-12-28    27728000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    258558000.0
2021-01-01    197222000.0
2020-01-03    159884000.0
2018-12-28    132426000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.188747
2021-01-01    0.209084
2020-01-03    0.215644
2018-12-28    0.209385
dtype: float64","
2021-12-31    199706000.0
2021-01-01    152453000.0
2020-01-03    119968000.0
2018-12-28    103877000.0
Name: Cash, dtype: float64","
2021-12-31    271411000.0
2021-01-01    216418000.0
2020-01-03    174666000.0
2018-12-28    151572000.0
Name: Total Current Assets, dtype: float64"
1100,NGLD.F,,,"
2021-12-31    1.058300e+10
2020-12-31    9.078000e+09
2019-12-31    7.245000e+09
2018-12-31    6.836000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.782500e+10
2020-12-31    2.582400e+10
2019-12-31    2.479500e+10
2018-12-31    2.359800e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.380341
2020-12-31    0.351533
2019-12-31    0.292196
2018-12-31    0.289686
dtype: float64","
2021-12-31    9.066000e+09
2020-12-31    7.521000e+09
2019-12-31    6.345000e+09
2018-12-31    6.567000e+09
Name: Cash, dtype: float64","
2021-12-31    1.897300e+10
2020-12-31    1.749500e+10
2019-12-31    1.343200e+10
2018-12-31    1.331200e+10
Name: Total Current Assets, dtype: float64"
1101,GTLS,0.8512252042007,,"
2021-12-31    693900000.0
2020-12-31    634800000.0
2019-12-31    378300000.0
2018-12-31    366600000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.616600e+09
2020-12-31    1.572700e+09
2019-12-31    1.227600e+09
2018-12-31    8.845000e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.429234
2020-12-31    0.403637
2019-12-31    0.308162
2018-12-31    0.414471
dtype: float64","
2021-12-31    122200000.0
2020-12-31    125100000.0
2019-12-31    119000000.0
2018-12-31    118100000.0
Name: Cash, dtype: float64","
2021-12-31    853500000.0
2020-12-31    703000000.0
2019-12-31    673600000.0
2018-12-31    661700000.0
Name: Total Current Assets, dtype: float64"
1102,BMNU.F,,,,,,,
1103,0A7P.L,0.5334538878842675,,"
2021-12-31    464234000.0
2020-12-31    373130000.0
2019-12-31    366085000.0
2018-12-31    356732000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.679807e+09
2020-12-31    3.326288e+09
2019-12-31    3.080717e+09
2018-12-31    2.680483e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.126157
2020-12-31    0.112176
2019-12-31    0.118831
2018-12-31    0.133085
dtype: float64","
2021-12-31    462564000.0
2020-12-31    401430000.0
2019-12-31    403571000.0
2018-12-31    190282000.0
Name: Cash, dtype: float64","
2021-12-31    1.383787e+09
2020-12-31    1.243339e+09
2019-12-31    8.668340e+08
2018-12-31    7.062290e+08
Name: Total Current Assets, dtype: float64"
1104,DILAW,,,,,,,
1105,0P59.L,,,"
2021-12-31    4.051000e+09
2020-12-31    4.404000e+09
2019-12-31    4.038000e+09
2018-12-31    3.341000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    609000000.0
2020-12-31    743000000.0
2019-12-31    117000000.0
2018-12-31   -102000000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31     6.651888
2020-12-31     5.927322
2019-12-31    34.512821
2018-12-31   -32.754902
dtype: float64","
2021-12-31    832000000.0
2020-12-31    888000000.0
2019-12-31    883000000.0
2018-12-31    726000000.0
Name: Cash, dtype: float64","
2021-12-31    4.397000e+09
2020-12-31    4.338000e+09
2019-12-31    4.179000e+09
2018-12-31    3.793000e+09
Name: Total Current Assets, dtype: float64"
1106,CRL,,,"
2021-12-25    1.033185e+09
2020-12-26    8.397510e+08
2019-12-28    7.101810e+08
2018-12-29    5.582220e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-25    2.534820e+09
2020-12-26    2.114602e+09
2019-12-28    1.634584e+09
2018-12-29    1.317332e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-25    0.407597
2020-12-26    0.397120
2019-12-28    0.434472
2018-12-29    0.423752
dtype: float64","
2021-12-25    241214000.0
2020-12-26    228424000.0
2019-12-28    238014000.0
2018-12-29    195442000.0
Name: Cash, dtype: float64","
2021-12-25    1.274095e+09
2020-12-26    1.201131e+09
2019-12-28    1.021325e+09
2018-12-29    8.978360e+08
Name: Total Current Assets, dtype: float64"
1107,ADYYF,0.3881755747984473,,"
2021-12-31    3.741522e+09
2020-12-31    2.729952e+09
2019-12-31    1.577723e+09
2018-12-31    1.230435e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.810414e+09
2020-12-31    1.218134e+09
2019-12-31    9.183340e+08
2018-12-31    5.824040e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    2.066667
2020-12-31    2.241093
2019-12-31    1.718027
2018-12-31    2.112683
dtype: float64","
2021-12-31    4.616094e+09
2020-12-31    2.737486e+09
2019-12-31    1.745388e+09
2018-12-31    1.231916e+09
Name: Cash, dtype: float64","
2021-12-31    5.335094e+09
2020-12-31    3.737084e+09
2019-12-31    2.255699e+09
2018-12-31    1.651970e+09
Name: Total Current Assets, dtype: float64"
1108,VBVBF,,,"
2022-06-30    252136000.0
2021-06-30    123293000.0
2020-06-30     89058000.0
2019-06-30     78896000.0
Name: Total Current Liabilities, dtype: float64","
2022-06-30    816231000.0
2021-06-30    507849000.0
2020-06-30    389143000.0
2019-06-30    339210000.0
Name: Total Stockholder Equity, dtype: float64","
2022-06-30    0.308903
2021-06-30    0.242775
2020-06-30    0.228857
2019-06-30    0.232587
dtype: float64","
2022-06-30    299612000.0
2021-06-30    105025000.0
2020-06-30     53885000.0
2019-06-30     68025000.0
Name: Cash, dtype: float64","
2022-06-30    656334000.0
2021-06-30    366344000.0
2020-06-30    255448000.0
2019-06-30    210790000.0
Name: Total Current Assets, dtype: float64"
1109,VNTR,,,"
2021-12-31    513000000.0
2020-12-31    395000000.0
2019-12-31    488000000.0
2018-12-31    543000000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    563000000.0
2020-12-31    618000000.0
2019-12-31    666000000.0
2018-12-31    847000000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.911190
2020-12-31    0.639159
2019-12-31    0.732733
2018-12-31    0.641086
dtype: float64","
2021-12-31    156000000.0
2020-12-31    220000000.0
2019-12-31     55000000.0
2018-12-31    165000000.0
Name: Cash, dtype: float64","
2021-12-31    1.089000e+09
2020-12-31    1.057000e+09
2019-12-31    9.770000e+08
2018-12-31    1.125000e+09
Name: Total Current Assets, dtype: float64"
1110,K34.F,,,"
2021-12-31    1.585800e+09
2020-12-31    1.437300e+09
2019-12-31    1.369100e+09
2018-12-31    1.264600e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.351400e+09
2020-12-31    1.242000e+09
2019-12-31    1.237500e+09
2018-12-31    1.265800e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.173450
2020-12-31    1.157246
2019-12-31    1.106343
2018-12-31    0.999052
dtype: float64","
2021-12-31    320700000.0
2020-12-31    591900000.0
2019-12-31    378200000.0
2018-12-31    230500000.0
Name: Cash, dtype: float64","
2021-12-31    1.842600e+09
2020-12-31    1.975800e+09
2019-12-31    1.867700e+09
2018-12-31    1.636500e+09
Name: Total Current Assets, dtype: float64"
1111,COSM,,,,,,,
1112,0RR8.L,,,"
2021-12-31    9.128000e+09
2020-12-31    1.022700e+10
2019-12-31    1.001400e+10
2018-12-31    9.020000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.483000e+10
2020-12-31    1.289300e+10
2019-12-31    2.192900e+10
2018-12-31    1.746500e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.615509
2020-12-31    0.793221
2019-12-31    0.456656
2018-12-31    0.516461
dtype: float64","
2021-12-31    3.853000e+09
2020-12-31    4.132000e+09
2019-12-31    3.249000e+09
2018-12-31    3.723000e+09
Name: Cash, dtype: float64","
2021-12-31    1.506500e+10
2020-12-31    1.645500e+10
2019-12-31    1.522200e+10
2018-12-31    1.497100e+10
Name: Total Current Assets, dtype: float64"
1113,SOUN,,,"
2021-12-31           NaN
2020-12-31    24523000.0
2019-12-31    20994000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31            NaN
2020-12-31   -276353000.0
2019-12-31   -206851000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31         NaN
2020-12-31   -0.088738
2019-12-31   -0.101493
dtype: float64","
2021-12-31           NaN
2020-12-31    43692000.0
2019-12-31    24634000.0
Name: Cash, dtype: float64","
2021-12-31           NaN
2020-12-31    48949000.0
2019-12-31    45276000.0
Name: Total Current Assets, dtype: float64"
1114,CG,-0.0,,"
2021-12-31    5.369500e+09
2020-12-31    3.484900e+09
2019-12-31    2.872100e+09
2018-12-31    2.606400e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    5.279000e+09
2020-12-31    2.689200e+09
2019-12-31    6.186000e+08
2018-12-31    5.901000e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.017143
2020-12-31    1.295887
2019-12-31    4.642903
2018-12-31    4.416878
dtype: float64","
2021-12-31    2.617300e+09
2020-12-31    1.136200e+09
2019-12-31    9.158000e+08
2018-12-31    8.771000e+08
Name: Cash, dtype: float64","
2021-12-31    1.133600e+10
2020-12-31    6.520100e+09
2019-12-31    5.208300e+09
2018-12-31    4.991600e+09
Name: Total Current Assets, dtype: float64"
1115,FBRX,,,"
2021-12-31    1758000.0
2020-12-31    2259000.0
2019-12-31    1912000.0
2018-12-31     149630.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    41548000.0
2020-12-31    58980000.0
2019-12-31    -4769000.0
2018-12-31     -736928.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.042313
2020-12-31    0.038301
2019-12-31   -0.400923
2018-12-31   -0.203046
dtype: float64","
2021-12-31    42044000.0
2020-12-31    58765000.0
2019-12-31     6939000.0
2018-12-31     5015634.0
Name: Cash, dtype: float64","
2021-12-31    42520000.0
2020-12-31    59898000.0
2019-12-31     7506000.0
2018-12-31     5071679.0
Name: Total Current Assets, dtype: float64"
1116,UBSI,,,"
2021-12-31    2.369422e+10
2020-12-31    2.092980e+10
2019-12-31    1.441511e+10
2018-12-31    1.449838e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    4.718628e+09
2020-12-31    4.297620e+09
2019-12-31    3.363833e+09
2018-12-31    3.251624e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    5.021423
2020-12-31    4.870090
2019-12-31    4.285323
2018-12-31    4.458813
dtype: float64","
2021-12-31    3.758170e+09
2020-12-31    2.209068e+09
2019-12-31    8.374930e+08
2018-12-31    1.020396e+09
Name: Cash, dtype: float64","
2021-12-31    4.374186e+09
2020-12-31    3.061723e+09
2019-12-31    1.303134e+09
2018-12-31    1.354208e+09
Name: Total Current Assets, dtype: float64"
1117,ARTW,,,"
2021-11-30    7686817.0
2020-11-30    6164776.0
2019-11-30    5202764.0
2018-11-30    5765381.0
Name: Total Current Liabilities, dtype: float64","
2021-11-30    10354447.0
2020-11-30     9906745.0
2019-11-30    11793582.0
2018-11-30    13037075.0
Name: Total Stockholder Equity, dtype: float64","
2021-11-30    0.742369
2020-11-30    0.622281
2019-11-30    0.441152
2018-11-30    0.442230
dtype: float64","
2021-11-30    2658.0
2020-11-30    2684.0
2019-11-30    3145.0
2018-11-30    3512.0
Name: Cash, dtype: float64","
2021-11-30    12174245.0
2020-11-30    10301350.0
2019-11-30    11407230.0
2018-11-30    12145158.0
Name: Total Current Assets, dtype: float64"
1118,HEP,,,"
2021-12-31    76852000.0
2020-12-31    79745000.0
2019-12-31    68605000.0
2018-12-31    57897000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    443017000.0
2020-12-31    379292000.0
2019-12-31    381103000.0
2018-12-31    427435000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.173474
2020-12-31    0.210247
2019-12-31    0.180017
2018-12-31    0.135452
dtype: float64","
2021-12-31    14381000.0
2020-12-31    21990000.0
2019-12-31    13287000.0
2018-12-31     3045000.0
Name: Cash, dtype: float64","
2021-12-31    94313000.0
2020-12-31    93992000.0
2019-12-31    89363000.0
2018-12-31    66474000.0
Name: Total Current Assets, dtype: float64"
1119,CNA.L,,,"
2021-12-31    1.797600e+10
2020-12-31    7.665000e+09
2019-12-31    8.885000e+09
2018-12-31    8.382000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.365000e+09
2020-12-31    9.570000e+08
2019-12-31    1.212000e+09
2018-12-31    3.145000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    7.600846
2020-12-31    8.009404
2019-12-31    7.330858
2018-12-31    2.665183
dtype: float64","
2021-12-31    5.060000e+09
2020-12-31    1.820000e+09
2019-12-31    1.342000e+09
2018-12-31    1.268000e+09
Name: Cash, dtype: float64","
2021-12-31    1.988500e+10
2020-12-31    1.041200e+10
2019-12-31    8.295000e+09
2018-12-31    8.666000e+09
Name: Total Current Assets, dtype: float64"
1120,PLNT,,,"
2021-12-31    176610000.0
2020-12-31    111895000.0
2019-12-31    145478000.0
2018-12-31    131403000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -645355000.0
2020-12-31   -705869000.0
2019-12-31   -706455000.0
2018-12-31   -374574000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.273663
2020-12-31   -0.158521
2019-12-31   -0.205927
2018-12-31   -0.350807
dtype: float64","
2021-12-31    545909000.0
2020-12-31    439478000.0
2019-12-31    436256000.0
2018-12-31    289431000.0
Name: Cash, dtype: float64","
2021-12-31    662414000.0
2020-12-31    566816000.0
2019-12-31    540138000.0
2018-12-31    388540000.0
Name: Total Current Assets, dtype: float64"
