,ticker,eps,dividend,tcl,tse,stable,total_cash,total_current_asset
711,KYCH,-0.178947368,0.016,,,,,
712,LUCY,,,"
2021-12-31    616801.0
2020-12-31    765853.0
2019-12-31    483825.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    207516.0
2020-12-31   -554837.0
2019-12-31   -483825.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    2.972306
2020-12-31   -1.380321
2019-12-31   -1.000000
dtype: float64","
2021-12-31    79727.0
2020-12-31    27023.0
2019-12-31        NaN
Name: Cash, dtype: float64","
2021-12-31    644327.0
2020-12-31    141803.0
2019-12-31         NaN
Name: Total Current Assets, dtype: float64"
713,TWR.F,,,"
2021-12-31    1.343867e+09
2020-12-31    1.952826e+09
2019-12-31    8.324760e+08
2018-12-31    1.516311e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    7.307199e+09
2020-12-31    7.970082e+09
2019-12-31    8.704386e+09
2018-12-31    6.805594e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.183910
2020-12-31    0.245020
2019-12-31    0.095639
2018-12-31    0.222804
dtype: float64","
2021-12-31    2.186549e+09
2020-12-31    1.988429e+09
2019-12-31    1.799082e+09
2018-12-31    1.894444e+09
Name: Cash, dtype: float64","
2021-12-31    7.918370e+09
2020-12-31    8.637108e+09
2019-12-31    7.620075e+09
2018-12-31    7.111036e+09
Name: Total Current Assets, dtype: float64"
714,VSH,,,"
2021-12-31    693667000.0
2020-12-31    562423000.0
2019-12-31    520428000.0
2018-12-31    644106000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.743753e+09
2020-12-31    1.576215e+09
2019-12-31    1.485149e+09
2018-12-31    1.382384e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.397801
2020-12-31    0.356819
2019-12-31    0.350421
2018-12-31    0.465939
dtype: float64","
2021-12-31    774108000.0
2020-12-31    619874000.0
2019-12-31    694133000.0
2018-12-31    686032000.0
Name: Cash, dtype: float64","
2021-12-31    2.010498e+09
2020-12-31    1.697336e+09
2019-12-31    1.704116e+09
2018-12-31    1.783886e+09
Name: Total Current Assets, dtype: float64"
715,0L9Y.L,0.996309963,0.0178,"
2021-12-31    2.949000e+09
2020-12-31    3.053000e+09
2019-12-31    2.064000e+09
2018-12-31    2.127000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    9.209000e+09
2020-12-31    8.448000e+09
2019-12-31    7.043000e+09
2018-12-31    7.062000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.320230
2020-12-31    0.361387
2019-12-31    0.293057
2018-12-31    0.301189
dtype: float64","
2021-12-31    3.225000e+09
2020-12-31    3.006000e+09
2019-12-31    2.597000e+09
2018-12-31    2.266000e+09
Name: Cash, dtype: float64","
2021-12-31    7.828000e+09
2020-12-31    7.610000e+09
2019-12-31    6.257000e+09
2018-12-31    5.872000e+09
Name: Total Current Assets, dtype: float64"
716,CRZNU,,,,,,,
717,IBM.L,,,"
2021-12-31    3.361900e+10
2020-12-31    3.986900e+10
2019-12-31    3.770100e+10
2018-12-31    3.822700e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.890100e+10
2020-12-31    2.059700e+10
2019-12-31    2.084100e+10
2018-12-31    1.679600e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.778689
2020-12-31    1.935670
2019-12-31    1.808982
2018-12-31    2.275959
dtype: float64","
2021-12-31    6.650000e+09
2020-12-31    1.318800e+10
2019-12-31    8.172000e+09
2018-12-31    1.137900e+10
Name: Cash, dtype: float64","
2021-12-31    2.953900e+10
2020-12-31    3.916500e+10
2019-12-31    3.842000e+10
2018-12-31    4.914600e+10
Name: Total Current Assets, dtype: float64"
718,0HYJ.L,,0.0555,"
2022-05-31    1.432890e+09
2021-05-31    1.934085e+09
2020-05-31    8.851950e+08
2019-05-31    1.127733e+09
Name: Total Current Liabilities, dtype: float64","
2022-05-31    3.308196e+09
2021-05-31    3.687847e+09
2020-05-31    3.235202e+09
2019-05-31    3.002721e+09
Name: Total Stockholder Equity, dtype: float64","
2022-05-31    0.433133
2021-05-31    0.524448
2020-05-31    0.273614
2019-05-31    0.375570
dtype: float64","
2022-05-31     90471000.0
2021-05-31    493640000.0
2020-05-31    145402000.0
2019-05-31     96645000.0
Name: Cash, dtype: float64","
2022-05-31    2.631983e+09
2021-05-31    2.843309e+09
2020-05-31    2.309699e+09
2019-05-31    2.236280e+09
Name: Total Current Assets, dtype: float64"
719,CHSCO,,,"
2021-08-31    6.326013e+09
2020-08-31    4.920041e+09
2019-08-31    5.583707e+09
2018-08-31    5.934171e+09
Name: Total Current Liabilities, dtype: float64","
2021-08-31    6.744823e+09
2020-08-31    6.545833e+09
2019-08-31    6.346102e+09
2018-08-31    5.891544e+09
Name: Total Stockholder Equity, dtype: float64","
2021-08-31    0.937906
2020-08-31    0.751629
2019-08-31    0.879864
2018-08-31    1.007235
dtype: float64","
2021-08-31    413159000.0
2020-08-31    140874000.0
2019-08-31    211179000.0
2018-08-31    450617000.0
Name: Cash, dtype: float64","
2021-08-31    7.998951e+09
2020-08-31    6.266547e+09
2019-08-31    6.662595e+09
2018-08-31    6.693205e+09
Name: Total Current Assets, dtype: float64"
720,KPN.AS,,0.0749,"
2021-12-31    2.221000e+09
2020-12-31    2.208000e+09
2019-12-31    2.663000e+09
2018-12-31    2.531000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.228000e+09
2020-12-31    2.621000e+09
2019-12-31    2.507000e+09
2018-12-31    1.877000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.688042
2020-12-31    0.842427
2019-12-31    1.062226
2018-12-31    1.348428
dtype: float64","
2021-12-31    793000000.0
2020-12-31    597000000.0
2019-12-31    766000000.0
2018-12-31    594000000.0
Name: Cash, dtype: float64","
2021-12-31    1.868000e+09
2020-12-31    1.611000e+09
2019-12-31    1.954000e+09
2018-12-31    2.185000e+09
Name: Total Current Assets, dtype: float64"
721,FSTX,1.058823529,0.0477,"
2021-12-31    12135000.0
2020-12-31    16977000.0
2019-12-31    29890000.0
2018-12-31     6144421.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    96857000.0
2020-12-31    42994000.0
2019-12-31     8536000.0
2018-12-31    15861125.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.125288
2020-12-31    0.394869
2019-12-31    3.501640
2018-12-31    0.387389
dtype: float64","
2021-12-31    78549000.0
2020-12-31    18526000.0
2019-12-31     4901000.0
2018-12-31     6458139.0
Name: Cash, dtype: float64","
2021-12-31    84739000.0
2020-12-31    26065000.0
2019-12-31    19021000.0
2018-12-31     6994381.0
Name: Total Current Assets, dtype: float64"
722,WOOF,1.746495327,,"
2022-01-29    1.053139e+09
2021-01-30    8.753070e+08
2020-02-01    8.419410e+08
2019-02-02    5.434700e+08
Name: Total Current Liabilities, dtype: float64","
2022-01-29    2.274014e+09
2021-01-30    2.068848e+09
2020-02-01    5.693910e+08
2019-02-02    6.379090e+08
Name: Total Stockholder Equity, dtype: float64","
2022-01-29    0.463119
2021-01-30    0.423089
2020-02-01    1.478669
2019-02-02    0.851955
dtype: float64","
2022-01-29    211602000.0
2021-01-30    111402000.0
2020-02-01    148785000.0
2019-02-02    180649000.0
Name: Cash, dtype: float64","
2022-01-29    1.070777e+09
2021-01-30    7.775490e+08
2020-02-01    7.110050e+08
2019-02-02    7.616080e+08
Name: Total Current Assets, dtype: float64"
723,AMAO,1.739130435,,"
2021-12-31    99002.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -7823554.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.012654
dtype: float64","
2021-12-31    293153.0
Name: Cash, dtype: float64","
2021-12-31    1070687.0
Name: Total Current Assets, dtype: float64"
724,RDN,,,"
2021-12-31    1.481883e+09
2020-12-31    8.473460e+08
2019-12-31    1.072453e+09
2018-12-31    1.370843e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    4.258796e+09
2020-12-31    4.284353e+09
2019-12-31    4.048723e+09
2018-12-31    3.488715e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.347958
2020-12-31    0.197777
2019-12-31    0.264887
2018-12-31    0.392936
dtype: float64","
2021-12-31    151145000.0
2020-12-31     87915000.0
2019-12-31     92729000.0
2018-12-31     95393000.0
Name: Cash, dtype: float64","
2021-12-31    1.741195e+09
2020-12-31    1.710105e+09
2019-12-31    1.598320e+09
2018-12-31    1.714459e+09
Name: Total Current Assets, dtype: float64"
725,EMAN,0.690205011,0.0414,"
2021-12-31     8937000.0
2020-12-31    14266000.0
2019-12-31     8789000.0
2018-12-31     7447000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    18244000.0
2020-12-31    16240000.0
2019-12-31    17707000.0
2018-12-31    17969000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.489860
2020-12-31    0.878448
2019-12-31    0.496357
2018-12-31    0.414436
dtype: float64","
2021-12-31    5724000.0
2020-12-31    8315000.0
2019-12-31    3515000.0
2018-12-31    3359000.0
Name: Cash, dtype: float64","
2021-12-31    20735000.0
2020-12-31    26328000.0
2019-12-31    17598000.0
2018-12-31    16226000.0
Name: Total Current Assets, dtype: float64"
726,HMN,8.75,,"
2021-12-31    1.065400e+09
2020-12-31    9.752000e+08
2019-12-31    9.663640e+08
2018-12-31    7.537870e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.807400e+09
2020-12-31    1.790100e+09
2019-12-31    1.567285e+09
2018-12-31    1.290550e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.589466
2020-12-31    0.544774
2019-12-31    0.616585
2018-12-31    0.584082
dtype: float64","
2021-12-31    133000000.0
2020-12-31     21800000.0
2019-12-31     25508000.0
2018-12-31     11906000.0
Name: Cash, dtype: float64","
2021-12-31    2.912800e+09
2020-12-31    2.736900e+09
2019-12-31    2.698977e+09
2018-12-31    2.570780e+08
Name: Total Current Assets, dtype: float64"
727,ZIONL,2.388059701,0.0345,,,,,
728,GBERY,,,"
2021-12-31    907800000.0
2020-12-31    572700000.0
2019-12-31    546200000.0
2018-12-31    661200000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.987700e+09
2020-12-31    1.922000e+09
2019-12-31    1.899000e+09
2018-12-31    1.745400e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.456709
2020-12-31    0.297971
2019-12-31    0.287625
2018-12-31    0.378824
dtype: float64","
2021-12-31    511000000.0
2020-12-31    468600000.0
2019-12-31    408100000.0
2018-12-31    282200000.0
Name: Cash, dtype: float64","
2021-12-31    1.140200e+09
2020-12-31    1.075600e+09
2019-12-31    1.045600e+09
2018-12-31    8.919000e+08
Name: Total Current Assets, dtype: float64"
729,HPKEW,,0.026800001,,,,,
730,ACAX,,,"
2021-11-30    115000.0
Name: Total Current Liabilities, dtype: float64","
2021-11-30    20000.0
Name: Total Stockholder Equity, dtype: float64","
2021-11-30    5.75
dtype: float64","
2021-11-30    50000.0
Name: Cash, dtype: float64","
2021-11-30    50000.0
Name: Total Current Assets, dtype: float64"
731,AMPG,,,"
2021-12-31    3815378.0
2020-12-31     654447.0
2019-12-31     521068.0
2018-12-31     378602.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    29033493.0
2020-12-31      440282.0
2019-12-31     1093672.0
2018-12-31      915304.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.131413
2020-12-31    1.486427
2019-12-31    0.476439
2018-12-31    0.413635
dtype: float64","
2021-12-31    18018874.0
2020-12-31      199536.0
2019-12-31      574712.0
2018-12-31      442098.0
Name: Cash, dtype: float64","
2021-12-31    24282807.0
2020-12-31     1396053.0
2019-12-31     1875826.0
2018-12-31     1215388.0
Name: Total Current Assets, dtype: float64"
732,SOFO,-0.179028133,,"
2021-09-30           NaN
2020-09-30    18580000.0
2019-09-30    13831000.0
2018-09-30    16590000.0
Name: Total Current Liabilities, dtype: float64","
2021-09-30          NaN
2020-09-30   -1048000.0
2019-09-30   -6253000.0
2018-09-30   -8109000.0
Name: Total Stockholder Equity, dtype: float64","
2021-09-30          NaN
2020-09-30   -17.729008
2019-09-30    -2.211898
2018-09-30    -2.045875
dtype: float64","
2021-09-30          NaN
2020-09-30    7619000.0
2019-09-30    4295000.0
2018-09-30    1189000.0
Name: Cash, dtype: float64","
2021-09-30           NaN
2020-09-30    16816000.0
2019-09-30    12984000.0
2018-09-30    10825000.0
Name: Total Current Assets, dtype: float64"
733,GABC,1.929824561,,"
2021-12-31    4.819754e+09
2020-12-31    4.169872e+09
2019-12-31    3.603028e+09
2018-12-31    3.325880e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    668459000.0
2020-12-31    624709000.0
2019-12-31    573820000.0
2018-12-31    458640000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    7.210246
2020-12-31    6.674903
2019-12-31    6.279021
2018-12-31    7.251613
dtype: float64","
2021-12-31    396890000.0
2020-12-31    345748000.0
2019-12-31     79324000.0
2018-12-31     81380000.0
Name: Cash, dtype: float64","
2021-12-31    432968000.0
2020-12-31    393302000.0
2019-12-31    145039000.0
2018-12-31    119696000.0
Name: Total Current Assets, dtype: float64"
734,RITN.F,1.253731343,0.0231,"
2021-03-31    8.136000e+09
2020-03-31    5.875000e+09
2019-03-31    6.303000e+09
2018-03-31    6.409000e+09
Name: Total Current Liabilities, dtype: float64","
2021-03-31    1.777400e+10
2020-03-31    1.713600e+10
2019-03-31    1.695100e+10
2018-03-31    1.463100e+10
Name: Total Stockholder Equity, dtype: float64","
2021-03-31    0.457747
2020-03-31    0.342845
2019-03-31    0.371836
2018-03-31    0.438043
dtype: float64","
2021-03-31    7.877000e+09
2020-03-31    4.462000e+09
2019-03-31    5.060000e+09
2018-03-31    8.401000e+09
Name: Cash, dtype: float64","
2021-03-31    2.120600e+10
2020-03-31    1.680100e+10
2019-03-31    1.727800e+10
2018-03-31    1.967800e+10
Name: Total Current Assets, dtype: float64"
735,OOMA,,,"
2022-01-31    46930000.0
2021-01-31    46656000.0
2020-01-31    46872000.0
2019-01-31    44722000.0
Name: Total Current Liabilities, dtype: float64","
2022-01-31    51056000.0
2021-01-31    39551000.0
2020-01-31    28415000.0
2019-01-31    33047000.0
Name: Total Stockholder Equity, dtype: float64","
2022-01-31    0.919187
2021-01-31    1.179641
2020-01-31    1.649551
2019-01-31    1.353285
dtype: float64","
2022-01-31    19667000.0
2021-01-31    17298000.0
2020-01-31    11680000.0
2019-01-31    15370000.0
Name: Cash, dtype: float64","
2022-01-31    66029000.0
2021-01-31    55994000.0
2020-01-31    48016000.0
2019-01-31    61913000.0
Name: Total Current Assets, dtype: float64"
736,ZINGU,-7.826086957,,,,,,
737,BNTC,,,"
2022-06-30    2532000.0
2021-06-30    1369000.0
2020-06-30    1136000.0
2019-06-30    2641000.0
Name: Total Current Liabilities, dtype: float64","
2022-06-30     2882000.0
2021-06-30    20010000.0
2020-06-30    10238000.0
2019-06-30    16594000.0
Name: Total Stockholder Equity, dtype: float64","
2022-06-30    0.878557
2021-06-30    0.068416
2020-06-30    0.110959
2019-06-30    0.159154
dtype: float64","
2022-06-30     4062000.0
2021-06-30    19769000.0
2020-06-30     9801000.0
2019-06-30    15718000.0
Name: Cash, dtype: float64","
2022-06-30     4820000.0
2021-06-30    20608000.0
2020-06-30    10809000.0
2019-06-30    18756000.0
Name: Total Current Assets, dtype: float64"
738,POAHY,0.193370166,,"
2021-12-31    149000000.0
2020-12-31    105000000.0
2019-12-31    102000000.0
2018-12-31    133000000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    4.219600e+10
2020-12-31    3.594500e+10
2019-12-31    3.528300e+10
2018-12-31    3.341500e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.003531
2020-12-31    0.002921
2019-12-31    0.002891
2018-12-31    0.003980
dtype: float64","
2021-12-31    271000000.0
2020-12-31    259000000.0
2019-12-31    353000000.0
2018-12-31    630000000.0
Name: Cash, dtype: float64","
2021-12-31    960000000.0
2020-12-31    637000000.0
2019-12-31    684000000.0
2018-12-31    916000000.0
Name: Total Current Assets, dtype: float64"
739,HCARW,,0.044499997,,,,,
740,KNKZF,,,"
2022-06-30    591719000.0
2021-06-30    484016000.0
2020-06-30    445504000.0
2019-06-30    787028000.0
Name: Total Current Liabilities, dtype: float64","
2022-06-30    1.245911e+09
2021-06-30    1.053718e+09
2020-06-30    9.943600e+08
2019-06-30    9.608450e+08
Name: Total Stockholder Equity, dtype: float64","
2022-06-30    0.474929
2021-06-30    0.459341
2020-06-30    0.448031
2019-06-30    0.819100
dtype: float64","
2022-06-30    203664000.0
2021-06-30    222745000.0
2020-06-30    119737000.0
2019-06-30    139813000.0
Name: Cash, dtype: float64","
2022-06-30    1.332996e+09
2021-06-30    1.111710e+09
2020-06-30    9.617630e+08
2019-06-30    1.354426e+09
Name: Total Current Assets, dtype: float64"
741,AEY,,0.013200001,"
2021-09-30    13315000.0
2020-09-30    11014000.0
2019-09-30     7204000.0
2018-09-30     9065757.0
Name: Total Current Liabilities, dtype: float64","
2021-09-30    10427000.0
2020-09-30    14933000.0
2019-09-30    29447000.0
2018-09-30    34527251.0
Name: Total Stockholder Equity, dtype: float64","
2021-09-30    1.276973
2020-09-30    0.737561
2019-09-30    0.244643
2018-09-30    0.262568
dtype: float64","
2021-09-30    2608000.0
2020-09-30    8265000.0
2019-09-30    1242000.0
2018-09-30    3129280.0
Name: Cash, dtype: float64","
2021-09-30    19796000.0
2020-09-30    22074000.0
2019-09-30    18965000.0
2018-09-30    30528466.0
Name: Total Current Assets, dtype: float64"
742,SCI,,,"
2021-12-31    728261000.0
2020-12-31    815934000.0
2019-12-31    556719000.0
2018-12-31    555600000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.909445e+09
2020-12-31    1.752748e+09
2019-12-31    1.823313e+09
2018-12-31    1.641903e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.381399
2020-12-31    0.465517
2019-12-31    0.305334
2018-12-31    0.338388
dtype: float64","
2021-12-31    268626000.0
2020-12-31    230857000.0
2019-12-31    186276000.0
2018-12-31    198850000.0
Name: Cash, dtype: float64","
2021-12-31    441060000.0
2020-12-31    376152000.0
2019-12-31    373553000.0
2018-12-31    331232000.0
Name: Total Current Assets, dtype: float64"
743,PGR,0.848557692,0.0151,"
2021-12-31    4.759560e+10
2020-12-31    4.107510e+10
2019-12-31    3.627200e+10
2018-12-31    3.112790e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.773770e+10
2020-12-31    1.654470e+10
2019-12-31    1.317930e+10
2018-12-31    1.032790e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    2.683302
2020-12-31    2.482674
2019-12-31    2.752195
2018-12-31    3.013962
dtype: float64","
2021-12-31    187100000.0
2020-12-31     76500000.0
2019-12-31    226200000.0
2018-12-31     69500000.0
Name: Cash, dtype: float64","
2021-12-31    1.617480e+10
2020-12-31    1.807560e+10
2019-12-31    1.375310e+10
2018-12-31    1.160390e+10
Name: Total Current Assets, dtype: float64"
744,FIXP.ME,4.436619718,0.0031,"
2021-12-31             NaN
2020-12-31    8.161800e+10
2019-12-31    3.936500e+10
2018-12-31    2.145800e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31             NaN
2020-12-31   -3.609000e+09
2019-12-31    1.145300e+10
2018-12-31    1.323700e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31          NaN
2020-12-31   -22.615129
2019-12-31     3.437091
2018-12-31     1.621062
dtype: float64","
2021-12-31             NaN
2020-12-31    2.637500e+10
2019-12-31    1.188100e+10
2018-12-31    5.882000e+09
Name: Cash, dtype: float64","
2021-12-31             NaN
2020-12-31    5.681000e+10
2019-12-31    3.473000e+10
2018-12-31    2.320700e+10
Name: Total Current Assets, dtype: float64"
745,CEM,,,,,,,
746,URG,,0.070199996,"
2021-12-31    6224000.0
2020-12-31    3584000.0
2019-12-31    2283000.0
2018-12-31    7482000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    69386000.0
2020-12-31    34096000.0
2019-12-31    44333000.0
2018-12-31    51847000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.089701
2020-12-31    0.105115
2019-12-31    0.051497
2018-12-31    0.144309
dtype: float64","
2021-12-31    46189000.0
2020-12-31     4268000.0
2019-12-31     7403000.0
2018-12-31     6372000.0
Name: Cash, dtype: float64","
2021-12-31    48623000.0
2020-12-31     5082000.0
2019-12-31     8310000.0
2018-12-31     9090000.0
Name: Total Current Assets, dtype: float64"
747,COWNL,0,,,,,,
748,CII,,,"
2021-12-31    13669428.0
2020-12-31    14346012.0
2019-12-31    13048914.0
2018-12-31    15512347.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    975478505.0
2020-12-31    843673202.0
2019-12-31    792638396.0
2018-12-31    674076946.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.014013
2020-12-31    0.017004
2019-12-31    0.016463
2018-12-31    0.023013
dtype: float64","
2021-12-31    43500.0
2020-12-31        NaN
2019-12-31        NaN
2018-12-31    45145.0
Name: Cash, dtype: float64","
2021-12-31    1094960.0
2020-12-31    1189209.0
2019-12-31    1029892.0
2018-12-31     940820.0
Name: Total Current Assets, dtype: float64"
749,ACII,,0.066199996,"
2021-12-31    600997.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -11845533.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.050736
dtype: float64","
2021-12-31    125304.0
Name: Cash, dtype: float64","
2021-12-31    657389.0
Name: Total Current Assets, dtype: float64"
750,FWONA,,,"
2021-12-31    1.296000e+09
2020-12-31    6.920000e+08
2019-12-31    4.260000e+08
2018-12-31    3.600000e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31    6.340000e+09
2020-12-31    6.550000e+09
2019-12-31    5.239000e+09
2018-12-31    5.550000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.204416
2020-12-31    0.105649
2019-12-31    0.081313
2018-12-31    0.064865
dtype: float64","
2021-12-31    2.074000e+09
2020-12-31    1.684000e+09
2019-12-31    5.870000e+08
2018-12-31    1.600000e+08
Name: Cash, dtype: float64","
2021-12-31    2.369000e+09
2020-12-31    2.264000e+09
2019-12-31    7.480000e+08
2018-12-31    3.100000e+08
Name: Total Current Assets, dtype: float64"
751,BTB,-0.894941634,,"
2021-06-30      853244.0
2020-06-30     1725833.0
2019-06-30     1694682.0
2018-06-30    89982235.0
Name: Total Current Liabilities, dtype: float64","
2021-06-30    59724748.0
2020-06-30    14939607.0
2019-06-30     9151867.0
2018-06-30   -22807286.0
Name: Total Stockholder Equity, dtype: float64","
2021-06-30    0.014286
2020-06-30    0.115521
2019-06-30    0.185173
2018-06-30   -3.945328
dtype: float64","
2021-06-30    21158368.0
2020-06-30     5311693.0
2019-06-30     4668745.0
2018-06-30      961280.0
Name: Cash, dtype: float64","
2021-06-30    43132345.0
2020-06-30    11496452.0
2019-06-30     9298288.0
2018-06-30    67174949.0
Name: Total Current Assets, dtype: float64"
752,ARKOW,,,"
2021-12-31    408434000.0
2020-12-31    387051000.0
2019-12-31    340481000.0
2018-12-31    279695762.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    253452000.0
2020-12-31    191581000.0
2019-12-31     65773000.0
2018-12-31     92152681.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.611485
2020-12-31    2.020300
2019-12-31    5.176607
2018-12-31    3.035134
dtype: float64","
2021-12-31    252141000.0
2020-12-31    293666000.0
2019-12-31     32117000.0
2018-12-31     29976988.0
Name: Cash, dtype: float64","
2021-12-31    683623000.0
2020-12-31    609406000.0
2019-12-31    290111000.0
2018-12-31    272584823.0
Name: Total Current Assets, dtype: float64"
753,REL.L,,,"
2021-12-31    3.748000e+09
2020-12-31    4.374000e+09
2019-12-31    5.947000e+09
2018-12-31    5.325000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.232000e+09
2020-12-31    2.099000e+09
2019-12-31    2.166000e+09
2018-12-31    2.329000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.159653
2020-12-31    2.083849
2019-12-31    2.745614
2018-12-31    2.286389
dtype: float64","
2021-12-31    113000000.0
2020-12-31     88000000.0
2019-12-31    138000000.0
2018-12-31    114000000.0
Name: Cash, dtype: float64","
2021-12-31    2.357000e+09
2020-12-31    2.274000e+09
2019-12-31    2.445000e+09
2018-12-31    2.352000e+09
Name: Total Current Assets, dtype: float64"
754,BRIVW,139.2716049,0.022,,,,,
755,ENI.F,,,"
2021-12-31    4.327600e+10
2020-12-31    2.369100e+10
2019-12-31    2.964400e+10
2018-12-31    2.844100e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    4.443700e+10
2020-12-31    3.741500e+10
2019-12-31    4.783900e+10
2018-12-31    5.101600e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.973873
2020-12-31    0.633195
2019-12-31    0.619662
2018-12-31    0.557492
dtype: float64","
2021-12-31    8.254000e+09
2020-12-31    9.413000e+09
2019-12-31    5.994000e+09
2018-12-31    1.083600e+10
Name: Cash, dtype: float64","
2021-12-31    5.787700e+10
2020-12-31    3.290200e+10
2019-12-31    3.492700e+10
2018-12-31    3.974500e+10
Name: Total Current Assets, dtype: float64"
756,FFHL,,0.060700003,"
2021-12-31    156893000.0
2020-12-31    215998000.0
2019-12-31    255487000.0
2018-12-31    255323000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    317017000.0
2020-12-31    227804000.0
2019-12-31    208194000.0
2018-12-31    196831000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.494904
2020-12-31    0.948175
2019-12-31    1.227158
2018-12-31    1.297169
dtype: float64","
2021-12-31    250608000.0
2020-12-31    113423000.0
2019-12-31     60871000.0
2018-12-31      8908000.0
Name: Cash, dtype: float64","
2021-12-31    353859000.0
2020-12-31    317080000.0
2019-12-31    145516000.0
2018-12-31    102167000.0
Name: Total Current Assets, dtype: float64"
757,LSCC,,,"
2022-01-01    106181000.0
2021-01-02     79731000.0
2019-12-28     99819000.0
2018-12-29     69418000.0
Name: Total Current Liabilities, dtype: float64","
2022-01-01    411633000.0
2021-01-02    384427000.0
2019-12-28    327659000.0
2018-12-29    258457000.0
Name: Total Stockholder Equity, dtype: float64","
2022-01-01    0.257951
2021-01-02    0.207402
2019-12-28    0.304643
2018-12-29    0.268586
dtype: float64","
2022-01-01    131570000.0
2021-01-02    182332000.0
2019-12-28    118081000.0
2018-12-29    119051000.0
Name: Cash, dtype: float64","
2022-01-01    301351000.0
2021-01-02    333843000.0
2019-12-28    262430000.0
2018-12-29    284423000.0
Name: Total Current Assets, dtype: float64"
758,LIVN,1.810810811,,"
2021-12-31    696970000.0
2020-12-31    309052000.0
2019-12-31    512553000.0
2018-12-31    496746000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.294645e+09
2020-12-31    1.109265e+09
2019-12-31    1.383717e+09
2018-12-31    1.503738e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.538348
2020-12-31    0.278610
2019-12-31    0.370418
2018-12-31    0.330341
dtype: float64","
2021-12-31    207992000.0
2020-12-31    252832000.0
2019-12-31     61137000.0
2018-12-31     47204000.0
Name: Cash, dtype: float64","
2021-12-31    679181000.0
2020-12-31    708044000.0
2019-12-31    549443000.0
2018-12-31    533297000.0
Name: Total Current Assets, dtype: float64"
